"","Stream","Watershed","Gap_location","Aquatic_Transect_width","Terrestrial_Transect_Live_Richness","Gap_Diameter","Gap_Area","Year_Gapformation","Terrestrial_Total_Snag_Density","Terrestrial_Ash_Snag_Density","Terrestrial_Elm_Snag_Density","Terrestrial_Total_CWD_Density_m","Terrestrial_Ash_CWD_Density_m","Terrestrial_Elm_CWD_Density_m","Terrestrial_1_CWD_Density_m","Terrestrial_2_CWD_Density_m","Terrestrial_3_CWD_Density_m","Terrestrial_Total_Live_Density","Terrestrial_Ash_Live_Density","Terrestrial_Elm_Live_Density","Terrestrial_Basswood_Live_Density","Terrestrial_Oak_Live_Density","Terrestrial_Cherry_Live_Density","Terrestrial_Hickory_Live_Density","Terrestrial_Acer_Live_Density","Terrestrial_Beech_Live_Density","Terrestrial_Buckthorn_Live_Density","Terrestrial_Walnut_Live_Density","Terrestrial_Hophornbeam_Live_Density","Terrestrial_Aspen_Live_Density","Aquatic_LWFreq","Aquatic_InSitFreq","Aquatic_LJFreq","Aquatic_LWDens","Aquatic_LWvolpL","Aquatic_LWvolpa","Aquatic_JvolpL","log10Gap_Area","log10Year_Gapformation","Year_Gapformation_t","log10Terrestrial_Total_Live_Density","log10Terrestrial_Ash_Live_Density","sqrtTerrestrial_Ash_Live_Density","Terrestrial_Ash_Live_Density_bi","log10Terrestrial_Elm_Live_Density","sqrtTerrestrial_Elm_Live_Density","Terrestrial_Elm_Live_Density_bi","log10Terrestrial_Basswood_Live_Density","sqrtTerrestrial_Basswood_Live_Density","Terrestrial_Basswood_Live_Density_bi","log10Terrestrial_Oak_Live_Density","log10Terrestrial_Cherry_Live_Density","sqrtTerrestrial_Cherry_Live_Density","Terrestrial_Cherry_Live_Density_bi","log10Terrestrial_Hickory_Live_Density","Terrestrial_Hickory_Live_Density_bi","log10Terrestrial_Acer_Live_Density","log10Terrestrial_Beech_Live_Density","sqrtTerrestrial_Beech_Live_Density","Terrestrial_Beech_Live_Density_bi","log10Terrestrial_Buckthorn_Live_Density","sqrtTerrestrial_Buckthorn_Live_Density","Terrestrial_Buckthorn_Live_Density_bi","log10Terrestrial_Hophornbeam_Live_Density","sqrtTerrestrial_Hophornbeam_Live_Density","Terrestrial_Hophornbeam_Live_Density_bi","log10Terrestrial_Aspen_Live_Density","sqrtTerrestrial_Aspen_Live_Density","Terrestrial_Aspen_Live_Density_bi","log10Terrestrial_Total_Snag_Density","log10Terrestrial_Elm_Snag_Density","sqrtTerrestrial_Elm_Snag_Density","Terrestrial_Elm_Snag_Density_bi","log10Terrestrial_Total_CWD_Density","log10Terrestrial_Ash_CWD_Density","log10Terrestrial_2_CWD_Density","log10Terrestrial_3_CWD_Density"
"Terrestrial_Hophornbeam_Live_Density",-0.091870055836461,0.0487683338371354,-0.451315669170341,0.106418247478734,0.23665076426961,-0.194817419227911,-0.181743050491682,0.0778050370834645,-0.0236693969405173,0.0167768864205236,-0.0747820589296469,-0.111460366640485,-0.103100815124201,-0.100353427373076,-0.156641162558692,-0.137973829776656,0.0133123840092214,-0.0204694004978263,0.64565469229888,-0.158302046760354,-0.149750277776816,-0.129187543514225,-0.107138255096605,-0.113592366849413,0.321747914783718,0.10664364137746,-0.13464096524454,-0.111119685491732,1,-0.11306795712309,0.128991590062727,0.216935635411338,0.151788347302519,0.0187458305060672,-0.0479688606506653,-0.0810991271887317,-0.133242216387751,-0.182615402719872,0.0779805958237615,0.0778050370834645,0.066387140985736,0.637107331519334,0.618476232534643,0.503229992835085,-0.157913800494163,-0.159700539216318,-0.216970188966397,-0.220229480947921,-0.188073056931466,-0.386299549277857,-0.172830192613034,-0.0949595200249028,-0.102426261871612,0.0339426317300313,-0.113592366849413,-0.509056136593663,0.373063238580684,0.311788076085231,0.206868945494656,0.579337360874129,-0.149412939713145,-0.14248606088854,-0.707020396816334,0.981028823274894,0.995835485455417,NA,-0.113500845772448,-0.113352832297583,-0.509056136593663,0.154857287413188,-0.057773784956699,-0.0691755092620513,0.0269495612348391,0.0571728041640832,0.110699185368306,-0.169656370834089,0.159992525468834
"Terrestrial_Aspen_Live_Density",-0.64631640558506,0.603806962449797,-0.275620264595556,0.479455149712639,0.143274884340057,0.771692596130184,0.753709989193618,0.401051403682825,-0.084228314899774,-0.117237093552467,-0.0883227380647933,-0.257002494680047,-0.154886937694863,-0.109921708663936,-0.180070118452147,-0.180996755517455,-0.141089181900825,0.309728862672152,-0.135202901641839,-0.182113696402688,0.000662740779787922,0.420146630707079,0.332651376201017,-0.12442292587426,-0.256616221391139,-0.123848515864893,-0.0377837275536031,-0.121714484648757,-0.11306795712309,1,-0.289306456704745,-0.284678281310172,0.104253654923517,-0.339349972461519,-0.171416294923923,-0.266964180108023,0.0504818004556827,0.676426033606698,0.400884624736334,0.401051403682825,0.285495778357767,-0.140454297669098,-0.14708737494015,-0.526899194418281,-0.198386017811266,-0.190642450539291,-0.718942710517985,0.249177137813246,0.114018326923818,0.588529723545419,0.404838351602162,0.350842461135197,0.344802061587048,0.236350122257556,-0.12442292587426,-0.454632949887876,-0.376305449993233,-0.160350576816803,-0.142695026419464,-0.606653023512024,-0.00368262443759076,-0.0215721290487692,0.236350122257556,-0.132146459631401,-0.122577984913131,-0.526899194418281,0.998433439649991,0.999514154234761,0.9999,0.0919132229770315,-0.10172114406941,-0.0932074613640759,-0.454632949887876,-0.190615911489362,-0.118521847547842,-0.194810153147242,-0.0213208678923932
"Aquatic_LWFreq",-0.331323286778862,0.362721626946957,-0.211920304552072,-0.108614987855396,-0.17516206919997,-0.0394111869955816,-0.0352394776536067,0.360502649837741,-0.155626623999156,0.0118432190453832,-0.109537734805303,-0.0894410643575113,0.152071945113946,0.248630660364042,0.193747459640358,-0.104164741997605,-0.0864865485457942,0.348390793698235,0.229765633170442,-0.0377961968843056,-0.0489904087384209,0.158169196087834,-0.444143907440662,-0.00953714653608144,0.516698892113198,0.367610630239238,-0.422994653514857,-0.375816757446003,0.128991590062727,-0.289306456704745,1,0.386189579542342,0.577863431482776,0.878153209421314,0.483055993186706,0.592139541973345,0.328421952294033,-0.0411159238228938,0.360549929075581,0.360502649837741,0.289932959162596,0.226368011432687,0.219205368322877,0.307125536977269,0.0200360795109418,-0.0103313685449237,0.20912790385304,-0.231433117000984,-0.142936876037548,-0.419393131297514,0.124027043725503,-0.428709178784378,-0.43763308373876,-0.326858868245184,-0.00953714653608144,-0.0141729342445842,0.403907369734168,0.411698730767713,0.394806525524804,0.497106927024348,-0.425470295028301,-0.425396335304457,-0.567392629064614,0.146650306768343,0.137909679117509,0.275277664008293,-0.290661335874164,-0.290173095181957,-0.549068730545316,-0.32523874416084,-0.127521686859029,-0.11606557682585,-0.31371808036498,-0.0957917035393806,0.123205539063187,-0.0401424271861814,-0.192050069682633
"Aquatic_InSitFreq",0.272008451825648,-0.479603825909577,-0.281765636151379,-0.435019871847873,-0.327731277354301,-0.148268343199246,-0.0659228235885195,-0.305947617650349,0.180689706637853,0.421222014165808,-0.161828141476544,0.311103406307125,0.529142528658025,0.0557085510875919,0.20446022844142,0.210154333227969,0.24131340601707,-0.16117781560552,0.604627482828134,-0.160089336556638,0.594045647113386,-0.19813255777874,-0.209668808897235,-0.178483040747732,-0.174627680052173,0.108304648818903,-0.285755147746637,-0.256310840620421,0.216935635411338,-0.284678281310172,0.386189579542342,1,0.0287509820639906,0.600422884723864,-0.00469745787184793,0.217869628514058,-0.213234844436576,0.106623989204766,-0.305893748564781,-0.305947617650349,-0.205887852483522,0.596977324398031,0.580059844720264,0.532407342928524,-0.0716730566478689,-0.115394573081058,0.00508551069694244,0.485708504819392,0.558495697436472,0.282128581221353,-0.224407246062397,-0.232745005899848,-0.220045433235556,-0.755760063285077,-0.178483040747732,-0.517087955328993,-0.298881115111224,0.0862711837401258,0.100406057993157,-0.0174854362365972,-0.307253138283037,-0.297352044756422,-0.858351996024257,0.169279962564805,0.195556353954004,-0.000638279223062395,-0.285768192190614,-0.285395529389346,-0.834502066179022,0.145670927575869,-0.19302880312151,-0.17306371036012,-0.779179479140358,0.284576145933386,0.549468875516903,0.155734314565955,0.392899638545843
"Aquatic_LJFreq",-0.330194271388047,0.301056011281927,0.0614355949137419,0.142417127516734,-0.238131624573989,0.136310388362174,0.129548578710966,0.298379640671015,-0.221109333937136,-0.0174912399907365,-0.112990711907629,-0.223366227418,-0.0348010978625763,0.334392980038749,0.23012753344685,-0.0784720323594278,-0.319618872164715,0.386063500955799,0.00379340826581544,0.0535091975043999,-0.0182390480653381,0.00505940765151519,-0.228477761954736,0.133708471330745,0.585061076234024,0.488909897979812,-0.247066420866316,-0.255362980246179,0.151788347302519,0.104253654923517,0.577863431482776,0.0287509820639906,1,0.423709610451782,0.141257288189641,0.160296736924131,0.53088942649093,0.0601071610809064,0.298482594285586,0.298379640671015,0.394109693517798,0.00569439165596835,0.00850414774473839,0.0283223587845839,0.0690342653972208,0.0645270629792761,-0.00134674101241611,-0.173485443089545,-0.0978498431721646,-0.371967051318186,-0.107063540003738,-0.253371642371855,-0.237923321334643,-0.688365553492787,0.133708471330745,0.197040379945079,0.365750047765357,0.552440269555895,0.5279479999391,0.52892570296223,-0.242255299027504,-0.245403697791883,-0.327446268750287,0.0795064465483779,0.118518046881096,-0.226593744279527,0.096164606904726,0.099787988278316,0.168931030063271,-0.365237378005129,-0.150036322030963,-0.126079422810389,-0.546836903724458,-0.288758961855044,-0.295578926082492,-0.134552385615788,-0.309897854958546
"Aquatic_LWDens",-0.0583350729980729,0.0267958906884275,-0.325129264681733,-0.494327729523009,-0.158728297182652,-0.209496312770276,-0.170110604542843,0.122167572378446,-0.0279510349813925,0.149500832120723,-0.0190237726039509,0.0657631277101944,0.288042647192545,0.191299612235979,0.309664046616962,-0.0426544703350593,0.0206737037710929,0.13767243731749,0.31705418569405,0.185195739783469,0.201749223654895,-0.0874062838547044,-0.426381718446767,0.144036732509851,0.266709469263604,0.27925607412696,-0.345155189273575,-0.251846572511632,0.0187458305060672,-0.339349972461519,0.878153209421314,0.600422884723864,0.423709610451782,1,0.26198515064002,0.510684879456314,0.00814165519440394,-0.131547369500888,0.122333213610821,0.122167572378446,0.117296842190471,0.307749816603643,0.290960033532092,0.306746528782058,0.26297084291821,0.22469402879293,0.445224924931568,0.0025315439837282,0.108736290061473,-0.249256068541261,-0.161466317906073,-0.421758263228437,-0.424725475613644,-0.443062730609498,0.144036732509851,0.207118819290626,0.188262922122483,0.332033121691477,0.309607480395095,0.382792682082053,-0.354568707594414,-0.350757785739438,-0.596285338345341,0.025373044745115,0.0219516215539663,0.0652968573067269,-0.340790326502223,-0.340283581643176,-0.798206898738927,-0.0739791603850442,-0.0423146103052631,-0.0270873616105038,-0.236742814211653,0.126103087824068,0.278017118441357,-0.0265104701918015,0.0831539285934911
"Aquatic_LWvolpL",-0.327512861595607,0.350680516799623,-0.0195621540377449,0.268549463444038,0.0348813981442519,0.0845671380427941,0.0685910853224395,0.30388923601749,-0.261928455253036,-0.211449636200939,-0.187105568358656,-0.248042721684879,-0.0651882331267514,0.237122175559877,-0.0769751479370668,-0.154209849194154,-0.180384729263123,0.225757514781293,-0.182942657568055,-0.301166711987459,-0.123652076063078,0.340765388225799,-0.321949016046723,-0.182878544854066,0.179004050669306,0.320384793726606,-0.400968214805041,-0.370721550965713,-0.0479688606506653,-0.171416294923923,0.483055993186706,-0.00469745787184793,0.141257288189641,0.26198515064002,1,0.938259741921019,0.208844507488591,0.0624468595639788,0.303809363103209,0.30388923601749,0.10037255513101,-0.187020226118022,-0.191465071874727,-0.396557405745635,-0.279417691163627,-0.292149125887046,-0.315539334994122,-0.160383952513663,-0.155065939544715,0.0676513092705343,0.499881220458437,-0.274599036333001,-0.303304920417222,0.175703877043175,-0.182878544854066,-0.42008487348401,0.154303641270326,0.329424912659235,0.325141479072124,0.510354493971126,-0.423100073027642,-0.413241041715878,-0.857087694866297,0.059020932198992,0.0021175846359238,0.426587491298549,-0.179631665338094,-0.176058959623943,-0.442162677938711,-0.405920275917141,-0.0805666677749649,-0.151091990435362,0.362392714053381,-0.336090997147017,-0.0852287311026979,-0.027772747339484,-0.460707885844496
"Aquatic_LWvolpa",-0.207094344822046,0.220906989680237,-0.111519307660728,-0.0182501819597842,0.0237216842778415,-0.0726231827743645,-0.0650512454674501,0.226119535392885,-0.198410703876685,-0.113539610483538,-0.167010971959555,-0.126421384808179,0.077090334788574,0.280207080746181,0.0564604179496658,-0.109806119553869,-0.0995579858816654,0.122644076038212,-0.101332614071399,-0.174062162362262,0.0513699398824469,0.183309472122936,-0.381464742292143,-0.0852666800825534,0.0877079247753047,0.373196198614153,-0.436307718052018,-0.375046456553223,-0.0810991271887317,-0.266964180108023,0.592139541973345,0.217869628514058,0.160296736924131,0.510684879456314,0.938259741921019,1,0.0274779132619231,-0.037949604797866,0.226125076639379,0.226119535392885,0.0321313128906157,-0.109485106856708,-0.120765085765942,-0.272978335671302,-0.120945642607769,-0.148369385174292,-0.0295603277295379,-0.0509181486701755,-0.00655899204608996,0.0845951082806781,0.326014134394194,-0.336253579565777,-0.363863581808833,0.107737113758185,-0.0852666800825534,-0.162251262824089,0.0733972904176559,0.392690891521747,0.383980365696045,0.578678020310492,-0.4633978410612,-0.451148047913211,-0.847681326546434,0.0245986218815007,-0.0317779039090018,0.405880489415649,-0.274137789037735,-0.271063491432465,-0.6368798165877,-0.296502065062737,-0.0666055440064119,-0.133041063685953,0.377587408898728,-0.181044306407762,0.0695093553926086,-0.00180694799149733,-0.283589868932284
"Aquatic_JvolpL",-0.343863817380743,0.294722550154479,0.447831993081891,0.455427714639863,-0.230126380630742,0.399972765943392,0.377831343108884,0.209929888113829,0.0135239840701674,0.0905969807207499,0.10140509492989,-0.207218402253589,0.0329037781880391,0.0787459370485662,0.0690488473999692,0.0721682133496663,-0.325645333360386,0.450874916612696,-0.137708930253462,-0.136207989555682,-0.228296463844914,0.2919350531863,-0.171092784013311,-0.227056137153746,0.606461162984803,-0.0102174924203599,-0.0241455979739715,-0.0796478232516003,-0.133242216387751,0.0504818004556827,0.328421952294033,-0.213234844436576,0.53088942649093,0.00814165519440394,0.208844507488591,0.0274779132619231,1,0.314755939201231,0.209851008066819,0.209929888113829,0.304362421779463,-0.114079358137298,-0.0774805473380273,0.0822996354823608,-0.1871256447991,-0.162814809993084,-0.474495742922532,-0.250402957092106,-0.250263243932576,-0.257660856128897,0.197115523594952,-0.189443840021022,-0.178140211624361,-0.727892441531088,-0.227056137153746,-0.718083121933121,0.451840502778249,-0.0819405580984024,-0.0440383053615829,-0.373406795339282,0.0243329682641765,0.00046204723976731,0.177944062468698,-0.173900765612102,-0.152996776006118,-0.688655108040988,0.0450464970988572,0.0474735992195784,0.0776377657847502,-0.338075400222962,0.0729666729150573,0.091955610075765,-0.0850325660348348,-0.387445287536917,-0.213256319783109,0.100003441193102,-0.533424994925472
"log10Gap_Area",-0.468184125161332,0.245318847097424,0,0.424509896410525,-0.200888391150707,0.938020808416793,0.967856578663143,0.199824301031221,-0.0738715511117827,0.0422648862595409,-0.278359997074936,-0.103861206507628,0.0661952580959751,-0.22116587268289,-0.120993906875816,0.00914874893251556,-0.0403707234447079,0.42984682087708,-0.00535661345908166,-0.464520427494783,0.219391522278725,0.491701653186767,0.254318845148162,-0.0971742505880646,-0.0551857009500436,-0.226841576080437,-0.288254257193238,-0.389832130950789,-0.182615402719872,0.676426033606698,-0.0411159238228938,0.106623989204766,0.0601071610809064,-0.131547369500888,0.0624468595639788,-0.037949604797866,0.314755939201231,1,0.199583477682215,0.199824301031221,0.253104907420947,-0.00928820170984959,-0.0151218260161341,-0.0599544352291682,-0.44507923604402,-0.455803838379812,-0.686692594197729,0.390917534946157,0.303677631725726,0.506156533772596,0.471025260430425,0.258176725774514,0.259482920691179,0.102848447340698,-0.0971742505880647,-0.185266012165441,-0.269141567893033,-0.313761035435317,-0.271199556635702,-0.769301740997903,-0.266804545844726,-0.279102937739297,-0.101875260905591,-0.213428981628479,-0.197974993526531,-0.551386376888096,0.679015778389648,0.678130291729498,NA,-0.029736268204046,-0.298671669297176,-0.286224441242172,-0.785823384619894,-0.103395550090346,0.0797471753822299,0.115637885305306,-0.0382753958990226
"log10Year_Gapformation",NA,0.999900014429347,0,0.237508127784266,0.0806709273354967,0.405075640389338,0.358248714778089,0.999999824888619,-0.452071581538429,-0.546407663269815,0.0287747550904071,-0.34326593153428,-0.408289272180063,0.275806636990403,-0.390230476704913,-0.559490691938185,0.0416773565643379,0.57245604008362,-0.188440810125183,0.00283083242156932,-0.423404750160749,0.584663883766382,-0.11468549532755,-0.140838528398792,0.250053596408604,0.286168659674946,-0.0432809322716441,0.0396534863327473,0.0779805958237615,0.400884624736334,0.360549929075581,-0.305893748564781,0.298482594285586,0.122333213610821,0.303809363103209,0.226125076639379,0.209851008066819,0.199583477682215,1,0.999999824888619,0.603377101275565,-0.214332622174107,-0.25136429432354,-0.52709754412601,-0.00624365568872318,-0.00405432089482329,0.105815982160675,-0.511138519838149,-0.481604589014007,-0.557784645328822,0.521517136859569,-0.0694790259398067,-0.0927032968683691,0.147143010965695,-0.140838528398792,-0.259532782895741,0.231016192597436,0.271461832845044,0.282832570775409,0.32456085383517,-0.0585475098040732,-0.0516241716365539,-0.0438516809253924,0.117740045547461,0.0970494430074493,0.361593983062225,0.402419439799468,0.401894655166963,0.938713645781042,-0.340391441739189,0.0331398354743719,0.0303661540857389,0.0831705159731797,-0.20898168431539,-0.228369604451571,-0.382323045162103,-0.133888728107922
"Year_Gapformation_t",NA,0.999900013057999,3.5527136788005e-12,0.237874120169733,0.080582296402538,0.405329934749851,0.358465428496782,1,-0.452051084175142,-0.546376597347639,0.0286010355720677,-0.343166533568125,-0.408200591320632,0.275863604956785,-0.390207298283751,-0.559264486691287,0.0417005914022481,0.572541084408043,-0.18859923251214,0.00250948140109042,-0.423356892422184,0.584949307736135,-0.114463489208151,-0.141019018704442,0.249842290093368,0.286204865355471,-0.0434155219395656,0.0394140895238236,0.0778050370834645,0.401051403682825,0.360502649837741,-0.305947617650349,0.298379640671015,0.122167572378446,0.30388923601749,0.226119535392885,0.209929888113829,0.199824301031221,0.999999824888619,1,0.603392157899767,-0.214477415633697,-0.251487263612521,-0.527324657684807,-0.00655968008235056,-0.00437551427326569,0.105449201730729,-0.510960050313591,-0.481490761996468,-0.557560346813954,0.521929419427867,-0.0692617273059184,-0.0924831748284912,0.147329158199523,-0.141019018704442,-0.259895267375247,0.230743416961219,0.271395967986156,0.282820921777231,0.324143784885501,-0.0586608224870214,-0.0517486054785103,-0.0438826388162966,0.117565142478871,0.0968733574525232,0.361245367101558,0.40258685727092,0.402061854313683,0.938874310032769,-0.340526438991193,0.0329397630067395,0.0301828269420318,0.0826589581383594,-0.208989740901746,-0.228351911879636,-0.382084885032988,-0.133951900776551
"log10Terrestrial_Total_Live_Density",-0.64877755840376,0.681478854798192,-0.0647449187107315,0.266064201939488,-0.0968529308921524,0.415673106710804,0.380587989558752,0.603392157899767,-0.441001807361242,-0.430575886416786,0.00844725510738822,-0.0718768941915728,-0.237242852219474,-0.195673562136167,-0.0991431535627282,-0.1461299476935,0.0535220015965717,0.94296962034722,-0.295931749828622,0.136191301710936,0.0768921319727622,0.661441630354854,0.00488087910773409,-0.0372889976318138,0.469298167071546,-0.162032335220781,-0.190321321982102,-0.0569247480298585,0.066387140985736,0.285495778357767,0.289932959162596,-0.205887852483522,0.394109693517798,0.117296842190471,0.10037255513101,0.0321313128906157,0.304362421779463,0.253104907420947,0.603377101275565,0.603392157899767,1,-0.32106698718073,-0.3559939277401,-0.643225853069933,0.175600397743057,0.155902351855572,0.358772243965425,-0.107965134456369,-0.00580211145453013,-0.41526766031517,0.484640004901771,0.00135642862071708,0.00326090943925106,-0.0249321571774897,-0.0372889976318138,-0.063900117222138,0.348318592688651,-0.105175405360353,-0.135445220419688,-0.102033467719348,-0.220349076590563,-0.206207949459412,-0.385828841640296,0.0585204396841561,0.0630034410066127,0.0405200380626912,0.271611388573384,0.277871930273008,0.462432028511514,-0.322247561879731,-0.0248825663089339,-0.00297854665101848,-0.258065922032957,-0.0652154834383469,-0.29242611568663,-0.0719182037716555,-0.123938103708948
"log10Terrestrial_Ash_Live_Density",0.161737968585902,-0.307443933185759,-0.588315301823535,-0.155386918771172,-0.0287262381336504,-0.143070942527848,-0.0904274869362936,-0.214477415633697,0.223988938048198,0.379215695052734,-0.100165174014966,0.00291075264349552,0.180342484531103,-0.124660164727552,-0.0454097003766478,-0.0706110455126966,0.0860964392863421,-0.253193028268043,0.997602059649793,-0.20653175490667,-0.0489953679266161,-0.242237926907373,-0.147519621981861,-0.141105725373954,0.0892872769708368,0.0119651858692647,-0.103882309253555,-0.13803413257004,0.637107331519334,-0.140454297669098,0.226368011432687,0.596977324398031,0.00569439165596835,0.307749816603643,-0.187020226118022,-0.109485106856708,-0.114079358137298,-0.00928820170984959,-0.214332622174107,-0.214477415633697,-0.32106698718073,1,0.994559135394921,NA,-0.224985891873325,-0.216204056297474,-0.856545435026453,0.0606668521263666,0.00449705235471476,0.116531907426071,-0.351853731457677,-0.161405429263813,-0.153424232082088,-0.734543305462671,-0.141105725373954,-0.526556332034888,0.0543768448517279,0.129528818615098,0.0697107006803362,0.24974829014734,-0.103551249318742,-0.103920447532105,-0.194422713083499,0.579668760065527,0.613126219282646,0.330378221494058,-0.140992036854995,-0.140808172839171,-0.526556332034888,0.288153237001291,-0.115360056990526,-0.105704847829524,-0.526556332034888,0.175856716937087,0.361887982008012,-0.208087497006655,0.324289149673478
"sqrtTerrestrial_Ash_Live_Density",0.200473809997247,-0.337620869673737,-0.561226420586618,-0.131557845582248,0.00168704408407168,-0.148847607423921,-0.0993256384353533,-0.251487263612521,0.30306553590145,0.458046392028528,-0.104895562120818,0.0506011933626191,0.247891834675202,-0.130547350231893,0.0296553826936513,-0.00179696019569458,0.076031999682336,-0.276851841844143,0.984964311150461,-0.216285397991692,-0.0550321213649605,-0.250830680973984,-0.154486365384099,-0.147769566889138,0.0773385162344299,0.00282766870795662,-0.0779780936359183,-0.144552915423783,0.618476232534643,-0.14708737494015,0.219205368322877,0.580059844720264,0.00850414774473839,0.290960033532092,-0.191465071874727,-0.120765085765942,-0.0774805473380273,-0.0151218260161341,-0.25136429432354,-0.251487263612521,-0.3559939277401,0.994559135394921,1,NA,-0.235611047745794,-0.226414482290381,-0.848646508382923,0.0636946863751483,0.00138045386006635,0.150279837803733,-0.349975544145747,-0.169027942081445,-0.160669825869826,-0.729460858654499,-0.147769566889138,-0.532942404100235,0.0557781059229121,0.115824416864396,0.0582637798341762,0.233322652071132,-0.0685488433748615,-0.0732984967294473,-0.0896060557868058,0.560604125793797,0.594202608337036,0.318665850407152,-0.147650509330259,-0.147457962175189,-0.532942404100235,0.319968940822641,-0.120808036758393,-0.110696851885034,-0.532942404100235,0.205393475346923,0.402597053088291,-0.154563777492064,0.322015784851449
"Terrestrial_Ash_Live_Density_bi",0.489485669605941,-0.62281284813948,-0.62281284813948,-0.0598251729620471,0.164124927726371,-0.354254661484815,-0.248502710422273,-0.52732465768493,0.634261504865549,NA,-0.451486486803925,0.289893774366404,0.500216649728986,-0.54835796771133,0.320557521030945,0.276570099574698,0.0595859986176294,-0.71647125930477,NA,-0.720508667682298,-0.148831542813485,-0.794379753379173,-0.591056284108279,-0.525473599482842,0.0464863964891776,-0.0540833860134483,0.0279633140601052,-0.532696615200808,0.503229992835085,-0.526899194418281,0.307125536977269,0.532407342928524,0.0283223587845839,0.306746528782058,-0.396557405745635,-0.272978335671302,0.0822996354823608,-0.0599544352291682,-0.52709754412601,-0.527324657684807,-0.643225853069933,NA,NA,1,-0.749849501673163,-0.736670820243388,-0.943882134004968,0.108703348973833,-0.0163884684401431,0.365355229651929,-0.615346688461364,-0.659007835963237,-0.626853795522032,-0.927248562303397,-0.525473598346964,-0.893412453770326,0.0852800545958398,0.0893513502003025,0.023647655458176,0.228999023584209,0.0858093342298409,0.0587118128862954,0.228999023584209,0.458265644221959,0.483606564291521,0.375322047635843,-0.525768796663484,-0.52624246579345,-0.893412453770326,0.858453132495304,-0.54130377276035,-0.502860356861904,-0.893412453770326,0.547712826751708,0.692499398836801,0.0560779445154901,0.480845893085367
"log10Terrestrial_Elm_Live_Density",0.149012381494617,-0.0877898646425159,0,-0.599028510794963,0.326084573813322,-0.322532395012031,-0.329930126049351,-0.00655968008235056,0.174961077572789,0.0210239962501139,0.533391678524164,0.0301418037073574,0.0112635546221035,0.0408987674090404,0.297354045538533,-0.0284255620937957,-0.154489260292901,0.0378721826679853,-0.216573973987008,0.981088930861501,0.146208293825059,-0.297275560099734,-0.203723016837473,0.240007877633464,0.00660662321581902,-0.0791262332415895,0.543535618613278,0.70514023766265,-0.157913800494163,-0.198386017811266,0.0200360795109418,-0.0716730566478689,0.0690342653972208,0.26297084291821,-0.279417691163627,-0.120945642607769,-0.1871256447991,-0.44507923604402,-0.00624365568872318,-0.00655968008235056,0.175600397743057,-0.224985891873325,-0.235611047745794,-0.749849501673163,1,0.995323246524609,NA,-0.091346456090465,0.0352815617328072,-0.417040957844783,-0.429379082544635,-0.214002341539136,-0.208280565991742,-0.454149870251002,0.240007877633464,0.320739553843742,0.130002246609334,-0.0132195157919586,-0.0474091865643306,0.0426107466553067,0.539253218727753,0.543463961163715,0.451832355411118,-0.169557337411415,-0.16414068751542,-0.358612265208992,-0.199145552674077,-0.198885852184142,-0.638401144743539,0.311427480824551,0.505325466218533,0.525443566407036,0.366707557272352,0.216735369800813,-0.116880328778359,-0.0483797908564498,0.062859803979503
"sqrtTerrestrial_Elm_Live_Density",0.14696008041471,-0.0810216886287732,0,-0.580574436904666,0.326290390078803,-0.320206112128475,-0.331084299907337,-0.00437551427326569,0.157466143443907,-0.000811311332790768,0.584318503368513,1.68166900614037e-05,-0.0315856236715428,0.0623694613890931,0.259200722849514,-0.0665329544395339,-0.155225574706176,0.0235636050007214,-0.208120479353516,0.995094165132844,0.0876802097920741,-0.30270001761246,-0.197361859467395,0.242516459660088,0.0137344363447435,-0.0728135477007752,0.560185093745628,0.732425388671859,-0.159700539216318,-0.190642450539291,-0.0103313685449237,-0.115394573081058,0.0645270629792761,0.22469402879293,-0.292149125887046,-0.148369385174292,-0.162814809993084,-0.455803838379812,-0.00405432089482329,-0.00437551427326569,0.155902351855572,-0.216204056297474,-0.226414482290381,-0.736670820243388,0.995323246524609,1,NA,-0.129573352866739,-0.014647819070978,-0.451869789285255,-0.443872327668194,-0.210438145669958,-0.203037563191408,-0.538965166006555,0.242516459660089,0.320741287821084,0.141246153069772,-0.00611683907848761,-0.0406608845482527,0.0532804765116419,0.561602606498739,0.563057448198607,0.477823754752035,-0.177371511299739,-0.16877047900655,-0.451310771429283,-0.19137233860859,-0.19112277496316,-0.627232965163098,0.293005660391243,0.556645707100706,0.576667494086228,0.396721831501123,0.189992549128446,-0.153776649783963,-0.0916576696735307,0.055611674089458
