"","Stream","Gap_location","Date","Watershed","Aquatic_Transect_width","Terrestrial_Transect_Live_Richness","Gap_Diameter","Gap_Area","Year_Gapformation","Terrestrial_Total_Snag_Density","Terrestrial_Ash_Snag_Density","Terrestrial_Elm_Snag_Density","Terrestrial_Total_CWD_Density_m","Terrestrial_Ash_CWD_Density_m","Terrestrial_Elm_CWD_Density_m","Terrestrial_1_CWD_Density_m","Terrestrial_2_CWD_Density_m","Terrestrial_3_CWD_Density_m","Terrestrial_Total_Live_Density","Terrestrial_Ash_Live_Density","Terrestrial_Elm_Live_Density","Terrestrial_Basswood_Live_Density","Terrestrial_Oak_Live_Density","Terrestrial_Cherry_Live_Density","Terrestrial_Hickory_Live_Density","Terrestrial_Acer_Live_Density","Terrestrial_Beech_Live_Density","Terrestrial_Buckthorn_Live_Density","Terrestrial_Walnut_Live_Density","Terrestrial_Hophornbeam_Live_Density","Terrestrial_Aspen_Live_Density","Aquatic_LWFreq","Aquatic_InSitFreq","Aquatic_LJFreq","Aquatic_LWDens","Aquatic_LWvolpL","Aquatic_LWvolpa","Aquatic_JvolpL","log10Gap_Area","log10Terrestrial_Total_Live_Density","Terrestrial_Ash_Live_Density_bi","Terrestrial_Elm_Live_Density_bi","Terrestrial_Basswood_Live_Density_bi","log10Terrestrial_Oak_Live_Density","Terrestrial_Cherry_Live_Density_bi","Terrestrial_Hickory_Live_Density_bi","log10Terrestrial_Acer_Live_Density","Terrestrial_Beech_Live_Density_bi","Terrestrial_Buckthorn_Live_Density_bi","Terrestrial_Hophornbeam_Live_Density_bi","Terrestrial_Aspen_Live_Density_bi","log10Terrestrial_Total_Snag_Density","Terrestrial_Elm_Snag_Density_bi","log10Terrestrial_Total_CWD_Density","log10Terrestrial_Ash_CWD_Density","log10Terrestrial_2_CWD_Density","log10Terrestrial_3_CWD_Density","log10Aquatic_InSitFreq_nz","log10Aquatic_LJFreq","log10Aquatic_LWDens","log10Aquatic_LWvolpL","log10Aquatic_LWvolpa","log10Aquatic_JvolpL","invAquatic_JvolpL","Timepoint","Days_since_start","ALL_Richness","ALL_prop_Ash","ALL_prop_Aspen","ALL_prop_Basswood","ALL_prop_Beech","ALL_prop_Hophornbeam","ALL_prop_Black_Cherry","ALL_prop_Black_Walnut","ALL_prop_Buckthorn","ALL_prop_Dogwood","ALL_prop_Elm","ALL_prop_Grass","ALL_prop_Maple","ALL_prop_Oak","ALL_prop_Unknown","ALL_prop_Woody_Debris","Weather","Water_temp","mS_cmc","mScm","X.DO","Doch","pH","pH_mV","ORP","NTU","Volt","Flow","log10mScm","sqrtWater_temp","log10ALL_prop_Oak","boxcoxALL_prop_Ash","boxcoxALL_prop_Maple","boxcoxALL_prop_Elm","boxcoxALL_prop_Basswood","boxcoxALL_prop_Hophornbeam","ALL_prop_Aspen_bi","ALL_prop_Beech_bi","ALL_prop_Cherry_bi","ALL_prop_Walnut_bi","ALL_prop_Buckthorn_bi","ALL_prop_Dogwood_bi","ALL_prop_Grass_bi"
"log10Aquatic_LJFreq",-0.395194473324889,-0.0377071216420098,NA,0.348361455952173,0.23903419393474,-0.185413810768933,0.24289995961336,0.232359859651857,0.343519760781103,-0.244962064355102,-0.00176502409098063,-0.0520549253241285,-0.206881029718039,0.0150120264032881,0.241823446058374,0.296166195189844,-0.0150955879405972,-0.336370533790897,0.505814910785551,-0.0134640774469942,0.0559611453994781,0.0632308109974957,0.105583710953686,-0.159999511345452,0.0525559842420618,0.570144709098335,0.388458737280305,-0.267527979502712,-0.265633737087681,0.177794968130645,0.194802276448289,0.552108295247739,0.0247616146387322,0.979739285565054,0.372851441700713,0.0836603442966589,0.0816911492188832,0.566052154603814,0.155955873954981,0.543314139019009,0.012321577352591,0.0329929582893017,-0.280839044168382,-0.00739572237373387,-0.553604273393023,0.0788349151629657,0.350468784264158,0.414038417952093,-0.242336930442887,-0.204425001774074,0.333443181192208,-0.346683545203753,-0.430618358076852,-0.284298213008406,-0.26394122889798,-0.0784072499437039,-0.298424339991834,-0.0157567537747356,1,0.377734321835014,0.227979632761503,0.0827288047455118,0.622179802588113,-0.66714677303033,0.0776157060555248,-0.0385058980827376,0.0751199246332327,-0.0299600347926644,-0.0254846217663115,0.114171954524215,0.160990011103646,-0.300753568647856,0.220819713706985,0.0233926079503698,0.145428822829609,-0.131278732261768,0.265100508860093,-0.338974173903481,0.164107130399687,0.0185803825791493,-0.226231624684774,0.0897215194432814,0.0798865646811143,-0.0429391336869768,-0.2395402875841,-0.217379750528276,0.105520720378777,-0.266152839131413,0.240663205604474,-0.249056271520625,-0.0770403763133382,-0.0524247235586984,-0.00415204450739035,-0.0527808304156903,-0.156980764369198,-0.0301608623010548,-0.00914427486943293,0.0445277505459063,-0.199367648444459,-0.272520200069206,-0.116994921847652,0.29544093776773,-0.152251573959099,-0.0892098508355057,0.216177617402257,0.057319466464581,0.30058792045616,0.0492275666956877,-0.926858405610904
"log10Aquatic_LWDens",0.0590667290242352,-0.357165964302451,NA,-0.107707994112309,-0.468755137696072,-0.180518168688022,-0.22855507863583,-0.1910602768019,-0.00219283671061688,0.0311657392153079,0.289240400655858,-0.0235251054930707,0.140505643392736,0.410197419286975,0.152011242903202,0.449738669355978,0.0645387369255079,0.0196132770289849,0.117612686765938,0.330389563300501,0.173411624773942,0.263324528429445,-0.126309103323268,-0.410408527556758,0.134195086379882,0.261452643604865,0.258353759522082,-0.360559189943493,-0.27854078078269,0.00391967131122577,-0.372663889904982,0.877169629949867,0.610606203581143,0.420717102443889,0.999854371826866,0.234995067579262,0.488159490947399,0.0213943885497537,-0.138936574133544,0.0912994647610424,0.417306171119984,0.410728162395433,-0.158086422689544,-0.194870084942937,-0.487994951697396,0.187112029675102,0.171818744124249,0.340960236290593,-0.619466010296506,-0.0153846931769518,-0.817319500176511,-0.0617495913833421,-0.248082177915248,0.165620703887299,0.325558488591594,0.0347638979945086,0.0909686262691277,0.47910233792725,0.377734321835014,1,0.423181784610813,0.489987769805817,-0.00056535311032045,0.0163918788799766,0.0362170508437037,-0.00469421034278623,-0.103635233183205,0.336047098758904,-0.0614754677452765,-0.235581557570787,0.274339398794934,0.0567110845268422,-0.0716924895203738,0.0457005658338098,0.0503773253573589,-0.158814757994289,-0.0181322919509117,-0.28925274193697,-0.00894744269210624,0.0932137336471387,-0.0834094889501203,0.201366043363507,0.0221167554686923,0.0227243182381132,0.246163161973655,0.210455558470251,0.00287901017872102,-0.0364618643450356,-0.0247444122158764,0.0232449762442095,0.0365510019339175,-0.108396754195044,0.0812089645780265,0.227765587410604,0.170306563826616,0.0429369120650431,0.081988470140067,-0.33250839769665,-0.0187545956086161,0.0312376029934743,0.24858957146779,-0.079227970924356,-0.334351834283376,0.320016244382132,-0.245498619613472,0.099537064569078,-0.0450054115976024,-0.0965503904631272,-0.726780341043863
"log10Aquatic_LWvolpL",-0.301650711475366,-0.22533818506533,NA,0.316336643380088,0.29565906721495,-0.0444092457641247,0.108568135271788,0.0970427610917133,0.269406349197434,-0.303464314947009,-0.138292854304553,-0.202910259197848,-0.176290063000153,0.0855445951592624,0.16470051671572,0.0685464549155664,-0.0527101873609786,-0.165393468097717,0.333680532726825,-0.0992429305906251,-0.339537405609634,-0.00560032506632355,0.408318887384224,-0.35326308538249,-0.185100592935004,0.228158881912823,0.281389025292747,-0.565872011597816,-0.531331076858087,-0.0451607718501292,-0.12728001350961,0.63184094840171,0.110061386367251,0.261228058860981,0.416505269461778,0.944283550218835,0.9252727969904,0.267295147738783,0.110526273308811,0.205473608602687,-0.1657783098149,-0.279072993907566,0.186077988372994,0.536941591187696,0.0992796730538391,-0.308799887627575,0.15365566981833,0.508764146211628,-0.790923178823539,0.428715006642716,-0.263739893379181,-0.456485074184673,0.26928029701243,-0.329610157397336,0.00733192663406128,0.023479695623747,-0.433379308271885,0.135513668010462,0.227979632761503,0.423181784610813,1,0.925821827763423,0.226283917842525,-0.185101933029738,-0.0606375044612728,0.0198998178290637,0.0533138409018401,0.0634094725214331,-0.10534594902341,-0.000776974267209626,0.29139111142231,-0.163101964717582,0.00925845313064339,-0.158096095858317,-0.0800114264347304,-0.239988429105855,-0.0384222103419443,-0.106899309775075,0.285710531914915,-0.0731155171506498,-0.145907399970832,0.00113899563958477,0.15509691726883,0.00871037609690657,-0.230829308740801,-0.190644066274886,-0.039585991633901,-0.189026468485514,-0.167920526113141,0.178529714536148,0.056876588876341,0.20802818366234,0.0318761957272142,-0.0679406641313156,-0.18340786390066,0.00156665935730844,-0.077699536111774,-0.0737653284007865,-0.291422951637836,0.0666060800441797,-0.00380939971393557,0.146592330249816,-0.170847138113217,0.327408630853503,0.0815452658722111,-0.335198703009857,-0.302585311613001,-0.112239806967005,-0.338138574547916
"log10Aquatic_LWvolpa",-0.144548089316969,-0.116393041019015,NA,0.135549141146481,0.0156379720472414,0.0692042758740476,-0.068959080073361,-0.0599202650514892,0.147058247456504,-0.152181663751352,-0.0409380429092745,-0.173931507800098,-0.0743117214886216,0.169989263668803,0.208498194262528,0.154624811589678,-0.00314055195635932,-0.12531205632708,0.127220756446014,-0.0936105857204774,-0.184376722915364,0.106278141127884,0.173745076134927,-0.356330001082996,-0.0878284654987021,0.0946852056092266,0.323522372334493,-0.43815652869908,-0.393953474675081,-0.0912687352750422,-0.279512102404675,0.569705673126399,0.205146344298572,0.130454970965896,0.486266253385473,0.935618930618545,0.999995631831212,0.0511526153293115,-0.0240839436730664,0.0239000409022135,-0.205703432602669,-0.0588632426606494,0.202822633553639,0.321052062940402,0.160164039174419,-0.158589522027757,0.0861806347848029,0.547021813995415,-0.895842125685158,0.401775136810695,-0.636015242478162,-0.250081344636041,0.384844663636928,-0.138053654907949,0.120505306414558,0.0907962162914322,-0.287342844569709,0.140457005199405,0.0827288047455118,0.489987769805817,0.925821827763423,1,-0.000565304443195511,0.0457069948817833,-0.0222337818098531,0.0127172521251065,-0.00931144384497388,0.138876759020173,-0.136520603990403,-0.143688441185796,0.311816163495297,-0.0858569976429701,-0.0846819710084054,-0.0817392157563738,-0.0753214082855826,-0.155829930823756,-0.0269783453915761,-0.138387133176174,0.254178871028956,-0.0710737693564646,-0.107792083363906,0.0954386452537725,0.12039497481997,0.00656541489306839,-0.0318253730247589,-0.0318330182272107,-0.0918433232726946,-0.117279346184702,-0.13530105660848,0.143459623420536,0.156837105993519,0.173188855832162,-0.0169127560559704,0.0774365534280505,-0.0305501955335668,0.00784272071864303,-0.0663652700883896,-0.142977309475417,-0.238357815040673,0.0581811737812108,0.147327936883982,0.0710815486069928,-0.333449062387779,0.373253035814729,-0.0194587650383441,-0.195004873772486,-0.338251152758843,0.0333179147201449,-0.437601858983157
"log10Aquatic_JvolpL",-0.48661777402439,0.410445203230831,NA,0.445915034115921,0.485467284665815,-0.287704452799439,0.436536542772556,0.411481988361348,0.374491884511078,-0.215551471806218,-0.135736403505187,0.181230842206855,-0.374035237418248,-0.148759999552316,0.162007608588521,-0.125687687894266,-0.072633541321509,-0.364080518346782,0.542433692993493,-0.168164752203988,-0.109775197126298,-0.226877720015866,0.36547830700799,-0.129292417070758,-0.268121751119897,0.59833123031528,0.0258951218136974,-0.0893610357516776,-0.0636509175282468,-0.107004058518783,0.144052142627779,0.324455566682931,-0.236011188816542,0.571881610432661,-0.0103356577664279,0.184644983661442,-0.00116958989091952,0.98587361361974,0.326595455524632,0.450622360345357,-0.144760134736829,-0.383771631757767,-0.33440095293892,0.255240198679865,-0.560545772455865,-0.767097841098623,0.419023056637706,-0.343913221727713,0.104927064284526,-0.566289457402563,0.220763350382815,-0.471332732088579,-0.0147973264681259,-0.541418946778627,-0.364103331852717,-0.00681218348359969,-0.576935873275937,-0.0772765360799405,0.622179802588113,-0.00056535311032045,0.226283917842525,-0.000565304443195511,1,-0.987637589230501,0.0319959144249268,-0.0482668350146182,-0.110412687460674,-0.122572024937243,-0.0210841523403762,0.300904211923965,-0.0550871323074323,-0.274629750747247,0.206234981447717,-0.148006074494914,-0.0627000768418933,-0.102527009191173,0.113782002675246,-0.240476811717292,0.157962187300751,-0.150611755031998,0.0332370607869418,-0.14085137779543,0.118208370166067,-0.0296578373224121,-0.296658221336444,-0.258624123237288,-0.108337386027111,-0.134972328480029,0.254149818634592,-0.252875869356733,0.0291367506296187,0.144100677261872,-0.0975512581048231,-0.16738169180669,-0.197901215869431,-0.0313045567068061,-0.172217012042139,0.116164147300896,-0.170080201154805,-0.116141759566546,-0.32402306818954,0.288655818984101,-0.107007912424284,-0.365510668361376,0.226250475590843,-0.58053002163691,-0.141501470299875,-0.0862097188994245,-0.79197300323317
"invAquatic_JvolpL",0.504941908041897,-0.338800831592307,NA,-0.470136225979397,-0.492439396285747,0.230364674813161,-0.447588114011217,-0.419597654789321,-0.407054444714121,0.191385869616884,0.121935461932108,-0.240080030410936,0.391993613505551,0.147583293819024,-0.233357437932488,0.125243039745158,0.0840209509887096,0.377673058255717,-0.514164466957146,0.153296837892541,0.0789906165259993,0.219453159724532,-0.344145533831878,0.104158139456254,0.287314934465928,-0.533652198780636,-0.0833269381918826,0.0818015551929505,0.0485976773716759,0.0714563413902172,-0.227545812956248,-0.293865362206564,0.238754212313453,-0.602683913819391,0.0262239646019881,-0.13084491609022,0.0462826083919018,-0.947824223707221,-0.325945615244372,-0.442667216143928,0.112035957157582,0.335960457954952,0.288789604690833,-0.237893012929172,0.487132982991559,0.742169800517107,-0.358713170052754,0.262695253388572,-0.181800497272564,0.482314563389075,-0.349444653572625,0.422611748901823,-0.0312021369259391,0.537904440085098,0.354287871404736,0.0300989448243769,0.532429059960051,0.100478798666419,-0.66714677303033,0.0163918788799766,-0.185101933029738,0.0457069948817833,-0.987637589230501,1,-0.0335861032297234,0.0468517390744726,0.0764320054024995,0.128396125995264,-0.0106210468021037,-0.332634064321551,0.019084195542685,0.300569964507307,-0.231033505794855,0.15873965177654,0.0401981224270105,0.110019323768669,-0.145454622269673,0.267224509480439,-0.132463581139509,0.149133934370256,-0.0171738763211554,0.140725192142033,-0.114870800879434,0.0289309512591123,0.326996770659365,0.282667560670018,0.0815996768063796,0.145219957589675,-0.246006379817734,0.24675513066427,-0.0028570460111485,-0.115744171248206,0.0777334545415588,0.182507091629191,0.218903833030746,0.0288863935706381,0.170677152413257,-0.122900724207047,0.141965579143206,0.146148183355049,0.350620834938836,-0.314712477920648,0.0540123156463851,0.320393799710112,-0.263195205589741,0.579208506200526,0.049481722614197,0.0384779900512666,0.832108990389976
"Timepoint",-0.104437492266269,0,-0.793964589075727,0.00580056157971809,-0.0797366442920362,0.0187736940676464,0.0758417154913942,0.0959782125888759,0.0585381698757844,-0.0499374268472595,-0.0407832637622522,0.0491873826883927,-0.109230372857043,-0.074000651173424,-0.0870741317339704,-0.0573273466755506,-0.157868206443267,-0.0484220584141581,0.0638766968650103,0.0560383487956964,0.0960779101437273,0.00666132635378125,-0.0359016693677889,-0.0474845943443177,0.0695262485042158,0.0997200798310216,-0.0824106054478129,0.0332279977586081,0.0679923585491472,0.0400397212834457,0.0692008452570489,-2.92933206658372e-05,0.0116812188310532,0.0692713222507647,0.0369723531651865,-0.0359274316247938,-0.0220249601577016,0.0327514845891507,0.0784867142994414,0.0684355904394396,-0.0159527767027578,0.0681607225419129,-0.0349745392918823,-0.106867416243185,-0.0744889506134763,0.108802937690543,0.0860982394090823,0.0397854221107109,0.0265297272030625,0.00294147025314203,0.108802937690543,0.0615594816830878,0.108802937690543,-0.0362757625187104,-0.0350564478453422,-0.127064042405049,0.00101871265299963,-0.0853381785368544,0.0776157060555248,0.0362170508437037,-0.0606375044612728,-0.0222337818098531,0.0319959144249268,-0.0335861032297234,1,0.483800548589296,0.00717163928199154,0.380682098655828,0.543453106848585,-0.441980420848996,-0.160011695869566,-0.204649954947241,-0.126037783012443,0.454139711886618,0.0619019425810364,-0.420436761557178,-0.220714315876328,-0.0674640468702048,-0.00285383323268265,0.169451221251807,0.126680715459761,-0.191897878150547,-0.0543408167943672,-0.7050258619056,0.0856355776710947,-0.304679738356246,-0.253824018786708,0.168831310270878,0.391052908371072,-0.27889528111174,0.318278686668608,0.099404560046237,-0.054978412520166,-0.432874813861501,-0.272936016056269,-0.603088749040847,0.176900297983254,-0.340424180145311,-0.00619539458536276,0.188042183560101,0.409723780806752,0.20500618056527,0.515775189556411,0.0397854221107109,-0.0665446546661079,0.982986610420565,0.0910664619659431,-0.94920436803287,-0.228188839647392
"Days_since_start",-0.0564879316046973,0,NA,0.117616544491245,0.017055378926435,-0.021527623340104,0.00322303153581764,-0.0120203043952046,0.0908308402112968,-0.118955164454231,-0.15278645670552,0.0171095801346581,-0.0310496630123119,-0.0978773043380666,0.0803144744422113,-0.0809853273121653,-0.0556451429799798,0.0222583950855055,0.0459207515969889,-0.0733441317201625,0.0263392429724767,-0.0272024428023509,0.0714464926743895,0.0370702653255513,-0.0154313152410572,-0.0406937601975992,0.065029752693041,0.000354374071011028,0.0267374285531175,-0.0446419619915779,0.00829331335121937,0.00928188480070631,-0.0456979888178073,-0.0276838333482977,-0.00472137455656509,0.0176041323961016,0.0126023371889973,-0.047329820116469,-0.0291871196129002,0.0633075526816999,-0.183587983036988,0.056407119413997,-0.0751780409161578,0.0876843157834309,0.049539634096553,-0.0251227221742129,-0.0448535414858504,-0.0100853649170749,-0.028658944259447,-0.0307056940987963,0.0137432347412662,-0.0859550178187459,-0.0350040184661553,-0.0211729495135301,-0.0838337912289894,-0.027247078541397,-0.0157203810367461,-0.0170064716696144,-0.0385058980827376,-0.00469421034278623,0.0198998178290637,0.0127172521251065,-0.0482668350146182,0.0468517390744726,0.483800548589296,1,-0.274687149164422,-0.108869685308146,-0.0348551186525992,-0.300971856190612,0.0254613601377004,-0.311236195198155,-0.311246268377785,0.0129702665894864,-0.11526419854277,-0.187508123713839,-0.145160209655295,0.203882617559282,-0.260852450687821,0.474481654161996,0.317702677082774,-0.0462762602048363,-0.609100032797206,-0.921413478247773,-0.244917156881004,-0.644354400670405,-0.234867329841998,0.504983156863553,0.260091309957521,-0.0912880888640759,-0.0264266812178465,-0.043546995113757,0.186989581154473,-0.786072639983332,-0.696010843641895,-0.925363754213778,0.481064329897371,0.124425762051896,0.262749760242017,0.132614731266119,0.30629754204271,0.317735839139123,-0.0123060586454938,0.14614487456428,-0.453599216954872,0.0340295119831216,-0.00414788868137872,-0.706956976488291,0.239604473143343
"ALL_Richness",-0.170026749486005,-0.156460917568997,NA,0.297764931799205,0.127118066217664,0.0750608436807466,0.0114742603490529,-0.0293130043825394,0.231253142497424,-0.151336397426044,-0.197833608177918,-0.165421174490973,-0.142467178458662,-0.2015809684531,0.138669182407305,0.00163381765829504,-0.164716600448059,-0.121278087298948,0.0439183413230615,-0.197810301744321,0.00774968799765885,-0.19919151637117,0.1545897780283,-0.0860385251975259,0.0940288470122569,-0.114502951413399,0.234147068836603,0.066058347893192,0.0104088088135491,-0.0285697445711622,0.236936171635916,-0.0486544834784635,-0.267875439186837,0.109309535357963,-0.103122122175822,0.0192849255130251,-0.00947159118905001,-0.146712923466576,-0.0860189267015152,0.0774845918363123,-0.323218769714369,0.0988632583914324,-0.0777927576896485,0.191106330957848,0.0215724134092601,0.141609506294204,-0.0889122418765211,0.202462652495899,-0.0275609111521014,0.0818414617094287,0.345436584478497,-0.116960877354586,-0.291832518966824,-0.135847585911845,-0.241426240516498,-0.189303130392053,-0.133901214809587,-0.267621795690154,0.0751199246332327,-0.103635233183205,0.0533138409018401,-0.00931144384497388,-0.110412687460674,0.0764320054024995,0.00717163928199154,-0.274687149164422,1,0.100175103862422,0.227771343233577,0.318881935974951,0.385328992899748,0.0698181951716374,0.0933544306362063,0.351923116702799,0.342456865271516,0.140071031037639,0.474195127059701,-0.133569553024312,-0.0523807309661666,-0.0040039651742447,-0.393519373864037,-0.253465320100767,0.297680521433292,0.265331107979646,-0.238617923713142,-0.0889590598152729,-0.0570032653401367,-0.242056958062022,-0.0122237021499657,-0.0484450028526466,0.118927127880614,-0.176454572224519,-0.108207844851395,0.298176961918653,-0.0439230054562301,0.275653726252976,0.00298051067656176,-0.10814422430072,-0.0443683858308184,-0.486916537785835,-0.332090133810344,-0.114637458027328,0.660145607467279,0.585942573013859,0.346226038691744,0.826326655654685,0.416651568370662,0.633990719926348,-0.327875802829865
"ALL_prop_Ash",0.212182539185858,-0.126454234892298,NA,-0.439029892736634,-0.266358324595806,-0.064999520534593,-0.0479200253259508,-0.0031376728677492,-0.237580991941115,0.324571766322107,0.434658948262837,-0.0663549302874773,0.242748615481218,0.464131565644695,-0.074214564768756,0.287414073695969,0.279240228617346,0.061300711201909,-0.0974841194546243,0.20118789275627,-0.00920409697813538,0.401212712286831,-0.116444033059106,-0.0865289348910797,-0.0949498823839631,-0.169379131071368,-0.0851545954281012,-0.0758724120331666,-0.0928450963230559,-0.0687002848585338,-0.0945032805113119,0.17652218730151,0.469801500263107,-0.0489949731410643,0.339152526055539,-0.00479732834325384,0.138308972542214,-0.11301540672704,0.0857106465622733,-0.134300459399159,0.236626824551505,0.141345101312241,0.466942812732783,-0.114117689991393,-0.175788795473412,-0.45096637196803,-0.215492272869178,-0.482587652293041,-0.188108051392134,-0.129116380332833,-0.45096637196803,0.240122947425766,-0.282077850409019,0.218660587471024,0.396929742944617,0.215738435325876,0.187228743439576,0.334765691441574,-0.0299600347926644,0.336047098758904,0.0634094725214331,0.138876759020173,-0.122572024937243,0.128396125995264,0.380682098655828,-0.108869685308146,0.100175103862422,1,0.277016156429673,-0.0740006594331901,-0.0932672866077209,0.08732797017941,-0.11729601147937,-0.0523132796589472,-0.0532282541543114,-0.0413751250694925,-0.117317690072591,-0.078283402209917,-0.0725539761177898,-0.0951613245982549,-0.156054154285193,-0.0585751295246973,0.517100188710952,0.0398271756538323,0.366902008559271,0.312287663266817,-0.212109898614753,-0.055729076946993,-0.203991822698928,0.216387604441376,0.159065444588631,-0.148034210437929,0.0757018516105731,0.768800194536896,0.286473672310234,0.0799282308725194,-0.0857805581048883,-0.995618638723235,0.0535987008611396,0.127020702725082,0.0742694256856728,-0.122180545492985,0.208710230330058,-0.248668431773818,-0.633126796621991,-0.320480715441256,-0.355260351102686,-0.320480715441256,-0.419092181420113
"ALL_prop_Aspen",-0.230556413742861,-0.183824111303243,NA,0.156936347984614,0.145400317546909,0.0490934440731224,0.349626593028997,0.357030965679124,0.123186690451628,0.0583278256613991,0.0421679323559098,-0.07325395665056,-0.13555385273806,-0.00735778937109786,-0.081037815933161,-0.130284232812472,-0.122954956368807,-0.0467800432353556,-0.0225710004258203,0.121143206185112,-0.136335831821562,0.013209850687141,0.0799690419982274,0.248510866248804,-0.103679528613853,-0.206599782736943,-0.0948691378375881,-0.00667245941108941,-0.0769346540928705,-0.0901430746774296,0.427825049778373,-0.0971888750015436,0.0226158041903677,-0.069417717396495,-0.0581328930582287,-0.131971790843183,-0.136539845041221,-0.0513181493710384,0.349592597510204,-0.0619481217120135,0.126318716020409,-0.52429155166738,0.543388312286732,0.102107136551178,0.161708383544817,-0.458001096050212,-0.290098046735563,-0.64146984478365,0.181534392425022,-0.523402318423608,0.430638754305493,0.134011031389655,-0.458001096050212,-0.0545477545751016,0.083793387490117,-0.136998467978122,0.0632909121002057,-0.111713876072743,-0.0254846217663115,-0.0614754677452765,-0.10534594902341,-0.136520603990403,-0.0210841523403762,-0.0106210468021037,0.543453106848585,-0.0348551186525992,0.227771343233577,0.277016156429673,1,-0.051470568958098,-0.11014050024704,-0.0981820956754387,-0.0355367397725536,-0.0219371692100058,0.551866336770789,-0.045179134042495,0.0901458723890649,-0.085480740319313,-0.131707565042989,-0.203184225704307,0.0742241766484027,-0.0639604985823735,0.431119920304524,-0.0979129607096719,0.0045736354523714,-0.0385157114093801,0.057103474280125,-0.0952978190409244,-0.265919368713945,0.306061363533398,-0.0115960606962072,0.211183186051158,0.0826618432073563,-0.270023950838843,-0.0378570014433591,-0.0482888807433535,-0.20297710461022,-0.280192947226742,0.141911769301748,-0.111479967000258,0.0419976902133628,0.10321371872381,NA,-0.430580783534964,0.143028089219538,-0.0728512150775123,0.356742393597267,-0.330020835803699,-0.427030007820468
"ALL_prop_Basswood",-0.14699289641546,-0.139640579430774,NA,0.170586951075998,0.243419546864369,0.00206815897220491,0.282723455747119,0.255885980612775,0.103449349914499,0.00767346198098912,-0.00211086011239194,0.222509524180036,-0.18914914723475,-0.092742014512305,0.00320123278833711,-0.0591354724074409,-0.0575792106269356,-0.200687307042213,0.271227476183592,-0.14727361233947,0.093053946835088,-0.0918915362571458,0.356744853065791,-0.150232781864499,-0.159222763413442,-0.0795134133049963,-0.14569246688428,0.122103673487844,0.160725463914797,-0.138434555448074,0.34939100879654,-0.173853427415801,-0.225534160092228,0.0567290042378796,-0.236865328513239,-0.0380862057033754,-0.144005626264149,0.253073872590254,0.190728031987276,0.199315553474561,-0.167054371098433,-0.0195423324698428,0.143992151314492,0.261462872802707,-0.733025131386989,-0.583887927707157,-0.102113867659065,-0.774552635977403,0.18587672183693,-0.65626523821998,0.339508217715755,-0.0410622177054359,0.112018806191692,-0.23769640064439,-0.244972462645903,-0.112189955305372,-0.207208935788821,-0.223007459758678,0.114171954524215,-0.235581557570787,-0.000776974267209626,-0.143688441185796,0.300904211923965,-0.332634064321551,-0.441980420848996,-0.300971856190612,0.318881935974951,-0.0740006594331901,-0.051470568958098,1,-0.174062513739675,-0.0969724800505172,0.372983869221064,-0.0877248580133537,-0.0892591913263281,0.174949411983851,0.102682436802853,-0.131274513630932,-0.123197707029053,-0.17818343946497,-0.0510492832912226,-0.0982254401591323,0.0904495661224224,0.347048379926444,-0.14609037274336,0.0309461852936193,0.0119715402373269,-0.202436556212767,-0.111353058052843,0.0430065386893505,-0.0907841458108462,-0.10721865360804,-0.000230762217119197,0.223118197346283,0.0802775693149056,0.31518540906972,-0.186954226573836,0.0669152168678923,0.124632656055331,-0.116252043941265,-0.990294809348565,0.0839668123408646,0.213422173852819,-0.774552635977403,0.384597834778778,-0.429224851774746,-0.472390120289133,0.162306752308493,-0.547971668102113
